Textbox6,KOD_NAZWA_KRAJ,ROK3,KOD_NAZWA_KRAJ3,WARTOŚĆ3
Kraje,TZ - Tanzania,2016,Wartość usług nabytych,"12 716,0"
Kraje,TZ - Tanzania,2017,Wartość usług nabytych,"26 268,9"
Kraje,TZ - Tanzania,2018,Wartość usług nabytych,"32 662,7"
Kraje,TZ - Tanzania,2019,Wartość usług nabytych,"31 700,3"
Kraje,TZ - Tanzania,2020,Wartość usług nabytych,"20 841,5"
Kraje,TZ - Tanzania,2021,Wartość usług nabytych,"45 333,0"
Kraje,TZ - Tanzania,2022,Wartość usług nabytych,.
Kraje,UA - Ukraina,2010,Wartość importu towarów według krajów pochodzenia,"5 528 967,2"
Kraje,UA - Ukraina,2011,Wartość importu towarów według krajów pochodzenia,"8 225 797,4"
Kraje,UA - Ukraina,2012,Wartość importu towarów według krajów pochodzenia,"8 319 880,0"
Kraje,UA - Ukraina,2013,Wartość importu towarów według krajów pochodzenia,"6 981 019,4"
Kraje,UA - Ukraina,2014,Wartość importu towarów według krajów pochodzenia,"7 098 468,9"
Kraje,UA - Ukraina,2015,Wartość importu towarów według krajów pochodzenia,"6 395 606,0"
Kraje,UA - Ukraina,2016,Wartość importu towarów według krajów pochodzenia,"7 960 267,6"
Kraje,UA - Ukraina,2017,Wartość importu towarów według krajów pochodzenia,"9 150 377,7"
Kraje,UA - Ukraina,2018,Wartość importu towarów według krajów pochodzenia,"10 871 317,7"
Kraje,UA - Ukraina,2019,Wartość importu towarów według krajów pochodzenia,"11 703 083,0"
Kraje,UA - Ukraina,2020,Wartość importu towarów według krajów pochodzenia,"11 482 453,4"
Kraje,UA - Ukraina,2021,Wartość importu towarów według krajów pochodzenia,"19 400 752,1"
Kraje,UA - Ukraina,2022,Wartość importu towarów według krajów pochodzenia,"28 069 987,3"
Kraje,UA - Ukraina,2010,Wartość importu towarów według krajów wysyłki,"5 467 824,4"
Kraje,UA - Ukraina,2011,Wartość importu towarów według krajów wysyłki,"8 339 384,9"
Kraje,UA - Ukraina,2012,Wartość importu towarów według krajów wysyłki,"8 454 485,8"
Kraje,UA - Ukraina,2013,Wartość importu towarów według krajów wysyłki,"7 042 964,5"
Kraje,UA - Ukraina,2014,Wartość importu towarów według krajów wysyłki,"7 046 576,2"
Kraje,UA - Ukraina,2015,Wartość importu towarów według krajów wysyłki,"6 611 801,0"
Kraje,UA - Ukraina,2016,Wartość importu towarów według krajów wysyłki,"8 628 819,6"
Kraje,UA - Ukraina,2017,Wartość importu towarów według krajów wysyłki,"9 510 935,4"
Kraje,UA - Ukraina,2018,Wartość importu towarów według krajów wysyłki,"10 986 971,4"
Kraje,UA - Ukraina,2019,Wartość importu towarów według krajów wysyłki,"12 147 312,4"
Kraje,UA - Ukraina,2020,Wartość importu towarów według krajów wysyłki,"11 762 995,5"
Kraje,UA - Ukraina,2021,Wartość importu towarów według krajów wysyłki,"19 162 623,0"
Kraje,UA - Ukraina,2022,Wartość importu towarów według krajów wysyłki,"28 668 337,4"
Kraje,UA - Ukraina,2010,Wartość usług nabytych,"904 861,2"
Kraje,UA - Ukraina,2011,Wartość usług nabytych,"880 409,3"
Kraje,UA - Ukraina,2012,Wartość usług nabytych,"782 769,3"
Kraje,UA - Ukraina,2013,Wartość usług nabytych,"1 074 271,2"
Kraje,UA - Ukraina,2014,Wartość usług nabytych,"703 842,0"
Kraje,UA - Ukraina,2015,Wartość usług nabytych,"882 406,1"
Kraje,UA - Ukraina,2016,Wartość usług nabytych,"1 048 648,4"
Kraje,UA - Ukraina,2017,Wartość usług nabytych,"1 320 295,3"
Kraje,UA - Ukraina,2018,Wartość usług nabytych,"1 406 315,5"
Kraje,UA - Ukraina,2019,Wartość usług nabytych,"1 826 547,6"
Kraje,UA - Ukraina,2020,Wartość usług nabytych,"1 909 315,6"
Kraje,UA - Ukraina,2021,Wartość usług nabytych,"2 358 277,9"
Kraje,UA - Ukraina,2022,Wartość usług nabytych,.
Kraje,US - Stany Zjednoczone,2010,Wartość importu towarów według krajów pochodzenia,"13 560 299,5"
Kraje,US - Stany Zjednoczone,2011,Wartość importu towarów według krajów pochodzenia,"14 139 107,1"
Kraje,US - Stany Zjednoczone,2012,Wartość importu towarów według krajów pochodzenia,"16 579 906,9"
Kraje,US - Stany Zjednoczone,2013,Wartość importu towarów według krajów pochodzenia,"17 430 724,9"
Kraje,US - Stany Zjednoczone,2014,Wartość importu towarów według krajów pochodzenia,"17 168 194,0"
Kraje,US - Stany Zjednoczone,2015,Wartość importu towarów według krajów pochodzenia,"19 773 459,7"
Kraje,US - Stany Zjednoczone,2016,Wartość importu towarów według krajów pochodzenia,"22 135 304,1"
Kraje,US - Stany Zjednoczone,2017,Wartość importu towarów według krajów pochodzenia,"25 027 474,1"
Kraje,US - Stany Zjednoczone,2018,Wartość importu towarów według krajów pochodzenia,"27 561 263,8"
Kraje,US - Stany Zjednoczone,2019,Wartość importu towarów według krajów pochodzenia,"32 847 533,3"
Kraje,US - Stany Zjednoczone,2020,Wartość importu towarów według krajów pochodzenia,"31 741 714,5"
Kraje,US - Stany Zjednoczone,2021,Wartość importu towarów według krajów pochodzenia,"40 777 066,3"
Kraje,US - Stany Zjednoczone,2022,Wartość importu towarów według krajów pochodzenia,"73 444 613,1"
Kraje,US - Stany Zjednoczone,2010,Wartość importu towarów według krajów wysyłki,"9 289 593,8"
Kraje,US - Stany Zjednoczone,2011,Wartość importu towarów według krajów wysyłki,"9 249 009,3"
Kraje,US - Stany Zjednoczone,2012,Wartość importu towarów według krajów wysyłki,"11 227 299,3"
Kraje,US - Stany Zjednoczone,2013,Wartość importu towarów według krajów wysyłki,"12 690 347,5"
Kraje,US - Stany Zjednoczone,2014,Wartość importu towarów według krajów wysyłki,"11 450 894,2"
Kraje,US - Stany Zjednoczone,2015,Wartość importu towarów według krajów wysyłki,"12 534 715,3"
Kraje,US - Stany Zjednoczone,2016,Wartość importu towarów według krajów wysyłki,"13 847 821,3"
Kraje,US - Stany Zjednoczone,2017,Wartość importu towarów według krajów wysyłki,"16 456 146,3"
Kraje,US - Stany Zjednoczone,2018,Wartość importu towarów według krajów wysyłki,"19 262 046,7"
Kraje,US - Stany Zjednoczone,2019,Wartość importu towarów według krajów wysyłki,"20 180 363,3"
Kraje,US - Stany Zjednoczone,2020,Wartość importu towarów według krajów wysyłki,"18 898 302,3"
Kraje,US - Stany Zjednoczone,2021,Wartość importu towarów według krajów wysyłki,"23 189 184,0"
Kraje,US - Stany Zjednoczone,2022,Wartość importu towarów według krajów wysyłki,"55 263 481,5"
Kraje,US - Stany Zjednoczone,2010,Wartość usług nabytych,"5 520 331,9"
Kraje,US - Stany Zjednoczone,2011,Wartość usług nabytych,"6 048 312,6"
Kraje,US - Stany Zjednoczone,2012,Wartość usług nabytych,"6 692 783,1"
Kraje,US - Stany Zjednoczone,2013,Wartość usług nabytych,"6 072 631,6"
Kraje,US - Stany Zjednoczone,2014,Wartość usług nabytych,"6 579 502,0"
Kraje,US - Stany Zjednoczone,2015,Wartość usług nabytych,"7 032 571,9"
Kraje,US - Stany Zjednoczone,2016,Wartość usług nabytych,"7 721 113,1"
Kraje,US - Stany Zjednoczone,2017,Wartość usług nabytych,"8 154 400,7"
Kraje,US - Stany Zjednoczone,2018,Wartość usług nabytych,"8 920 619,9"
Kraje,US - Stany Zjednoczone,2019,Wartość usług nabytych,"9 508 891,2"
Kraje,US - Stany Zjednoczone,2020,Wartość usług nabytych,"8 564 592,2"
Kraje,US - Stany Zjednoczone,2021,Wartość usług nabytych,"9 732 860,1"
Kraje,US - Stany Zjednoczone,2022,Wartość usług nabytych,.
Kraje,UZ - Uzbekistan,2010,Wartość importu towarów według krajów pochodzenia,"160 999,8"
Kraje,UZ - Uzbekistan,2011,Wartość importu towarów według krajów pochodzenia,"130 298,8"
Kraje,UZ - Uzbekistan,2012,Wartość importu towarów według krajów pochodzenia,"104 155,3"
Kraje,UZ - Uzbekistan,2013,Wartość importu towarów według krajów pochodzenia,"81 305,8"
Kraje,UZ - Uzbekistan,2014,Wartość importu towarów według krajów pochodzenia,"96 355,2"
Kraje,UZ - Uzbekistan,2015,Wartość importu towarów według krajów pochodzenia,"110 372,8"
Kraje,UZ - Uzbekistan,2016,Wartość importu towarów według krajów pochodzenia,"136 395,5"
Kraje,UZ - Uzbekistan,2017,Wartość importu towarów według krajów pochodzenia,"198 129,1"
Kraje,UZ - Uzbekistan,2018,Wartość importu towarów według krajów pochodzenia,"193 595,2"
Kraje,UZ - Uzbekistan,2019,Wartość importu towarów według krajów pochodzenia,"204 283,8"
Kraje,UZ - Uzbekistan,2020,Wartość importu towarów według krajów pochodzenia,"281 406,9"
Kraje,UZ - Uzbekistan,2021,Wartość importu towarów według krajów pochodzenia,"405 780,2"
Kraje,UZ - Uzbekistan,2022,Wartość importu towarów według krajów pochodzenia,"763 733,1"
Kraje,UZ - Uzbekistan,2010,Wartość importu towarów według krajów wysyłki,"157 303,0"
Kraje,UZ - Uzbekistan,2011,Wartość importu towarów według krajów wysyłki,"125 427,2"
Kraje,UZ - Uzbekistan,2012,Wartość importu towarów według krajów wysyłki,"101 404,3"
Kraje,UZ - Uzbekistan,2013,Wartość importu towarów według krajów wysyłki,"78 146,7"
Kraje,UZ - Uzbekistan,2014,Wartość importu towarów według krajów wysyłki,"86 017,9"
Kraje,UZ - Uzbekistan,2015,Wartość importu towarów według krajów wysyłki,"85 314,9"
Kraje,UZ - Uzbekistan,2016,Wartość importu towarów według krajów wysyłki,"94 022,1"
Kraje,UZ - Uzbekistan,2017,Wartość importu towarów według krajów wysyłki,"155 953,7"
Kraje,UZ - Uzbekistan,2018,Wartość importu towarów według krajów wysyłki,"150 573,7"
Kraje,UZ - Uzbekistan,2019,Wartość importu towarów według krajów wysyłki,"166 155,4"
Kraje,UZ - Uzbekistan,2020,Wartość importu towarów według krajów wysyłki,"225 416,5"
Kraje,UZ - Uzbekistan,2021,Wartość importu towarów według krajów wysyłki,"327 167,7"
Kraje,UZ - Uzbekistan,2022,Wartość importu towarów według krajów wysyłki,"597 582,8"
Kraje,UZ - Uzbekistan,2010,Wartość usług nabytych,.
Kraje,UZ - Uzbekistan,2011,Wartość usług nabytych,.
Kraje,UZ - Uzbekistan,2012,Wartość usług nabytych,"7 672,6"
Kraje,UZ - Uzbekistan,2013,Wartość usług nabytych,"8 945,9"
Kraje,UZ - Uzbekistan,2014,Wartość usług nabytych,"8 522,0"
Kraje,UZ - Uzbekistan,2015,Wartość usług nabytych,"8 928,0"
Kraje,UZ - Uzbekistan,2016,Wartość usług nabytych,"5 017,7"
Kraje,UZ - Uzbekistan,2017,Wartość usług nabytych,"6 929,9"
Kraje,UZ - Uzbekistan,2018,Wartość usług nabytych,"8 644,7"
Kraje,UZ - Uzbekistan,2019,Wartość usług nabytych,"16 882,9"
Kraje,UZ - Uzbekistan,2020,Wartość usług nabytych,"16 818,8"
Kraje,UZ - Uzbekistan,2021,Wartość usług nabytych,"14 473,9"
Kraje,UZ - Uzbekistan,2022,Wartość usług nabytych,.
Kraje,VA - Watykan,2010,Wartość importu towarów według krajów pochodzenia,"0,2"
Kraje,VA - Watykan,2011,Wartość importu towarów według krajów pochodzenia,"2,3"
Kraje,VA - Watykan,2012,Wartość importu towarów według krajów pochodzenia,"1,6"
Kraje,VA - Watykan,2013,Wartość importu towarów według krajów pochodzenia,"1,5"
Kraje,VA - Watykan,2014,Wartość importu towarów według krajów pochodzenia,"1,5"
Kraje,VA - Watykan,2015,Wartość importu towarów według krajów pochodzenia,"1,6"
Kraje,VA - Watykan,2016,Wartość importu towarów według krajów pochodzenia,"0,1"
Kraje,VA - Watykan,2017,Wartość importu towarów według krajów pochodzenia,"1,4"
Kraje,VA - Watykan,2018,Wartość importu towarów według krajów pochodzenia,"0,1"
Kraje,VA - Watykan,2019,Wartość importu towarów według krajów pochodzenia,.
Kraje,VA - Watykan,2020,Wartość importu towarów według krajów pochodzenia,.
Kraje,VA - Watykan,2021,Wartość importu towarów według krajów pochodzenia,.
Kraje,VA - Watykan,2022,Wartość importu towarów według krajów pochodzenia,.
Kraje,VA - Watykan,2010,Wartość importu towarów według krajów wysyłki,"9,6"
Kraje,VA - Watykan,2011,Wartość importu towarów według krajów wysyłki,"8,1"
Kraje,VA - Watykan,2012,Wartość importu towarów według krajów wysyłki,"1,6"
Kraje,VA - Watykan,2013,Wartość importu towarów według krajów wysyłki,"1,5"
Kraje,VA - Watykan,2014,Wartość importu towarów według krajów wysyłki,"1,5"
Kraje,VA - Watykan,2015,Wartość importu towarów według krajów wysyłki,"879,6"
Kraje,VA - Watykan,2016,Wartość importu towarów według krajów wysyłki,"26,2"
Kraje,VA - Watykan,2017,Wartość importu towarów według krajów wysyłki,"1,4"
Kraje,VA - Watykan,2018,Wartość importu towarów według krajów wysyłki,"0,1"
Kraje,VA - Watykan,2019,Wartość importu towarów według krajów wysyłki,.
Kraje,VA - Watykan,2020,Wartość importu towarów według krajów wysyłki,.
Kraje,VA - Watykan,2021,Wartość importu towarów według krajów wysyłki,.
Kraje,VA - Watykan,2022,Wartość importu towarów według krajów wysyłki,"1,1"
Kraje,VA - Watykan,2010,Wartość usług nabytych,"2 908,1"
Kraje,VA - Watykan,2011,Wartość usług nabytych,.
Kraje,VA - Watykan,2012,Wartość usług nabytych,.
Kraje,VA - Watykan,2013,Wartość usług nabytych,"10 980,9"
Kraje,VA - Watykan,2014,Wartość usług nabytych,"6 977,9"
Kraje,VA - Watykan,2015,Wartość usług nabytych,.
Kraje,VA - Watykan,2016,Wartość usług nabytych,"6 540,7"
Kraje,VA - Watykan,2017,Wartość usług nabytych,"7 935,0"
Kraje,VA - Watykan,2018,Wartość usług nabytych,"4 640,0"
Kraje,VA - Watykan,2019,Wartość usług nabytych,"6 635,6"
Kraje,VA - Watykan,2020,Wartość usług nabytych,.
Kraje,VA - Watykan,2021,Wartość usług nabytych,"4 603,4"
Kraje,VA - Watykan,2022,Wartość usług nabytych,.
Kraje,VN - Wietnam,2010,Wartość importu towarów według krajów pochodzenia,"1 553 119,6"
Kraje,VN - Wietnam,2011,Wartość importu towarów według krajów pochodzenia,"2 321 690,4"
Kraje,VN - Wietnam,2012,Wartość importu towarów według krajów pochodzenia,"2 678 594,0"
Kraje,VN - Wietnam,2013,Wartość importu towarów według krajów pochodzenia,"3 594 570,5"
Kraje,VN - Wietnam,2014,Wartość importu towarów według krajów pochodzenia,"4 083 044,7"
Kraje,VN - Wietnam,2015,Wartość importu towarów według krajów pochodzenia,"5 744 924,7"
Kraje,VN - Wietnam,2016,Wartość importu towarów według krajów pochodzenia,"6 565 338,8"
Kraje,VN - Wietnam,2017,Wartość importu towarów według krajów pochodzenia,"7 675 494,5"
Kraje,VN - Wietnam,2018,Wartość importu towarów według krajów pochodzenia,"10 698 733,1"
Kraje,VN - Wietnam,2019,Wartość importu towarów według krajów pochodzenia,"12 049 878,7"
Kraje,VN - Wietnam,2020,Wartość importu towarów według krajów pochodzenia,"13 149 571,1"
Kraje,VN - Wietnam,2021,Wartość importu towarów według krajów pochodzenia,"16 364 637,5"
Kraje,VN - Wietnam,2022,Wartość importu towarów według krajów pochodzenia,"21 776 477,5"
Kraje,VN - Wietnam,2010,Wartość importu towarów według krajów wysyłki,"650 132,9"
Kraje,VN - Wietnam,2011,Wartość importu towarów według krajów wysyłki,"1 150 385,5"
Kraje,VN - Wietnam,2012,Wartość importu towarów według krajów wysyłki,"856 968,3"
Kraje,VN - Wietnam,2013,Wartość importu towarów według krajów wysyłki,"878 349,4"
Kraje,VN - Wietnam,2014,Wartość importu towarów według krajów wysyłki,"1 189 602,5"
Kraje,VN - Wietnam,2015,Wartość importu towarów według krajów wysyłki,"1 522 111,7"
Kraje,VN - Wietnam,2016,Wartość importu towarów według krajów wysyłki,"1 601 062,3"
Kraje,VN - Wietnam,2017,Wartość importu towarów według krajów wysyłki,"2 167 143,3"
Kraje,VN - Wietnam,2018,Wartość importu towarów według krajów wysyłki,"4 312 756,3"
Kraje,VN - Wietnam,2019,Wartość importu towarów według krajów wysyłki,"5 408 369,8"
Kraje,VN - Wietnam,2020,Wartość importu towarów według krajów wysyłki,"5 164 051,7"
Kraje,VN - Wietnam,2021,Wartość importu towarów według krajów wysyłki,"6 119 688,3"
Kraje,VN - Wietnam,2022,Wartość importu towarów według krajów wysyłki,"8 538 017,4"
Kraje,VN - Wietnam,2010,Wartość usług nabytych,"17 549,3"
Kraje,VN - Wietnam,2011,Wartość usług nabytych,"22 129,8"
Kraje,VN - Wietnam,2012,Wartość usług nabytych,"19 477,6"
Kraje,VN - Wietnam,2013,Wartość usług nabytych,"20 641,5"
Kraje,VN - Wietnam,2014,Wartość usług nabytych,"43 230,1"
Kraje,VN - Wietnam,2015,Wartość usług nabytych,"63 849,4"
Kraje,VN - Wietnam,2016,Wartość usług nabytych,"79 661,6"
Kraje,VN - Wietnam,2017,Wartość usług nabytych,"88 563,6"
Kraje,VN - Wietnam,2018,Wartość usług nabytych,"102 904,4"
Kraje,VN - Wietnam,2019,Wartość usług nabytych,"80 627,2"
Kraje,VN - Wietnam,2020,Wartość usług nabytych,"55 868,9"
Kraje,VN - Wietnam,2021,Wartość usług nabytych,"227 778,0"
Kraje,VN - Wietnam,2022,Wartość usług nabytych,.
Kraje,ZM - Zambia,2010,Wartość importu towarów według krajów pochodzenia,"10 108,6"
Kraje,ZM - Zambia,2011,Wartość importu towarów według krajów pochodzenia,"48 323,0"
Kraje,ZM - Zambia,2012,Wartość importu towarów według krajów pochodzenia,"56 040,9"
Kraje,ZM - Zambia,2013,Wartość importu towarów według krajów pochodzenia,"5 672,1"
Kraje,ZM - Zambia,2014,Wartość importu towarów według krajów pochodzenia,"4 822,1"
Kraje,ZM - Zambia,2015,Wartość importu towarów według krajów pochodzenia,"2 444,4"
Kraje,ZM - Zambia,2016,Wartość importu towarów według krajów pochodzenia,"11 915,6"
Kraje,ZM - Zambia,2017,Wartość importu towarów według krajów pochodzenia,"2 180,3"
Kraje,ZM - Zambia,2018,Wartość importu towarów według krajów pochodzenia,"6 835,7"
Kraje,ZM - Zambia,2019,Wartość importu towarów według krajów pochodzenia,"52 921,8"
Kraje,ZM - Zambia,2020,Wartość importu towarów według krajów pochodzenia,"41 084,1"
Kraje,ZM - Zambia,2021,Wartość importu towarów według krajów pochodzenia,"51 023,4"
